original_jp,original_en,translated,occurrences,containers,notes
セイクリッド・サックが隠し持っていた不思議な造形物。,Abnormal molding concealed by the sacred sack.,,3,container-0641.csv container-0644.csv container-0645.csv,
魔物が隠し持っていた美しい宝石。,Precious gem that was concealed by a monster.,,3,container-0641.csv container-0644.csv container-0645.csv,
古びた麻の紐。〓丈でまだ十分に使える。,Old strings made of hemp. Durable and still of use.,,3,container-0641.csv container-0644.csv container-0645.csv,
"錬金術によって生み出される最も初歩的な仮想生命核。
これ自体は立派な宝石である。","The most rudimentary seed of virtual life produced in alchemy.
It takes the form of a dazzling gem.",,3,container-0641.csv container-0644.csv container-0645.csv,
何かの器具の一部と思われる銅の欠片。,A piece of copper that appears to be part of some tool.,,3,container-0641.csv container-0644.csv container-0645.csv,
"純度の高い大粒のエメラルド。
内側に薄らと仮想生命が宿っている。","A sizeable emerald with a high degree of purity.
A virtual life dwells faintly within.",,3,container-0641.csv container-0644.csv container-0645.csv,
"純度の高い大粒のルビー。
内側に薄らと仮想生命が宿っている。","A sizeable ruby with a high degree of purity.
A virtual life dwells faintly within.",,3,container-0641.csv container-0644.csv container-0645.csv,
美しい装飾が〓された銀〓の燭台。,A silver sconce with an elaborate design.,,3,container-0641.csv container-0644.csv container-0645.csv,
闇の力をブレスに変換する器官。,Organ that converts the power of darkness into breath.,,3,container-0641.csv container-0644.csv container-0645.csv,
闇の力をブレスに変換増〓させる器官。,"Organ that converts and amplifies the power of darkness into
breath.",,3,container-0641.csv container-0644.csv container-0645.csv,
緑に輝く美しいうろこ。,Scales that shine a brilliant green.,,3,container-0641.csv container-0644.csv container-0645.csv,
"サンダーブレスを作り出す器官が赤く結晶化したもの。
麻痺を防ぐ。","Red crystal of the organ that produces thunderbreath.
Prevents paralysis.",,3,container-0641.csv container-0644.csv container-0645.csv,
"サンダーブレスを作り出す器官が青く結晶化したもの。
気絶を防ぐ。","Blue crystal of the organ that produces thunderbreath.
Prevents Faint.",,3,container-0641.csv container-0644.csv container-0645.csv,
"サンダーブレスを作り出す器官が緑の結晶化したもの。
強力な雷の力を有する。","Green crystal of the organ that produces thunderbreath.
Possesses immense lightning power.",,3,container-0641.csv container-0644.csv container-0645.csv,
燃え〓る炎のように紅く輝くうろこ。,Scales with the red glare of a blazing inferno.,,3,container-0641.csv container-0644.csv container-0645.csv,
高密度の炎のブレスを作り出すブレスコア。,Breath core that generates high-density firebreath.,,3,container-0641.csv container-0644.csv container-0645.csv,
表面に五色の波紋が広がる美しいうろこ。,Beautiful scales with five colors rippling on the surface.,,3,container-0641.csv container-0644.csv container-0645.csv,
"大気に〓れると火を〓く危険な鉱石。
マテリアライズにより結晶化されている。","Dangerous ore that releases flares when exposed to air.
Crystallized by materialization.",,3,container-0641.csv container-0644.csv container-0645.csv,
"極めて高〓の火を〓く鉱石。マテリアライズによって
結晶化されているが、それでも〓に火を〓く。","Ore that spews intensely hot flames. Crystallized by
materialization, but still prone to flare-ups.",,3,container-0641.csv container-0644.csv container-0645.csv,
"決して〓びないと言われる特殊な鋼。
その原石。",Raw material of a steel said to never rust.,,3,container-0641.csv container-0644.csv container-0645.csv,
"柔軟性と耐久性を〓ね備えた魔法金属。
その原石。",Raw material of a flexible yet durable magical metal.,,3,container-0641.csv container-0644.csv container-0645.csv,
"空に輝く太陽の力を秘めているとされる大粒の宝珠。
〓くて持てないという事はない。","Large jewel believed to contain the power of the orb in the
sky. Somehow not too hot to handle.",,3,container-0641.csv container-0644.csv container-0645.csv,
生命の神秘が秘められている不思議な鉱石。,A strange mineral that contains within it the mystery of life.,,3,container-0641.csv container-0644.csv container-0645.csv,
伝説にのみ語り継がれる神秘の鉱石。,Mystical ore only heard of in legends.,,3,container-0641.csv container-0644.csv container-0645.csv,
内側から金色の光が〓れる石〓のような鉱石。,Anthracite-like ore with golden light seeping from the inside.,,3,container-0641.csv container-0644.csv container-0645.csv,
ドラゴンの立派な頭〓骨。,The prominent skull of a dragon.,,3,container-0641.csv container-0644.csv container-0645.csv,
未〓を残して死んだドラゴンの呪いが宿った骨片。,Cursed bone fragment of a dragon that died torn by regrets.,,3,container-0641.csv container-0644.csv container-0645.csv,
"ドラゴンゾンビにだけ〓くと言われる蛆。
とても硬く美しい。","Maggots that breed only in Zombie Dragons.
Tough and alluring.",,3,container-0641.csv container-0644.csv container-0645.csv,
腐食したドラゴンのうろこ。,Dragon's scales that have become corroded.,,3,container-0641.csv container-0644.csv container-0645.csv,
どす黒く変色したドラゴンのうろこ。,Dragon's scales turned a thick black color.,,3,container-0641.csv container-0644.csv container-0645.csv,
光の具合で〓色の光〓を放つ透明なドラゴンの翼。,"Dragon's wing that reflects seven colors of light, depending
on the angle.",,3,container-0641.csv container-0644.csv container-0645.csv,
透明なドラゴンの翼。,Clear wing of a dragon.,,3,container-0641.csv container-0644.csv container-0645.csv,
死を〓〓したドラゴンの力が圧縮された胆石。,"Gallstone with the concentrated power of a dragon that has
conquered death.",,3,container-0641.csv container-0644.csv container-0645.csv,
"暗黒のうろこ。
その黒は夜の闇よりなお深い。",Dark scales blacker than the blackest night.,,3,container-0641.csv container-0644.csv container-0645.csv,
夜の闇よりも深い暗黒の甲殻。,Protective shell that is darker than night.,,3,container-0641.csv container-0644.csv container-0645.csv,
死を〓〓したドラゴンの力の断片が宿る爪。,"Talon imbued with the power of a dragon that has conquered
death.",,3,container-0641.csv container-0644.csv container-0645.csv,
精〓な〓刻のように美しい銀色の蝿。,Elegant platinum insect resembling a refined sculpture.,,3,container-0641.csv container-0644.csv container-0645.csv,
"アレクタリスの〓手がまとっていた燐光。
主を失った今でもその輝きを失わない。","Phosphor held in Arectaris's hand.
It continues to shine even without its master.",,3,container-0641.csv container-0644.csv container-0645.csv,
アレクタリスの〓手に付着していた燐光。,Phosphor that adhered to Arectaris's hand.,,3,container-0641.csv container-0644.csv container-0645.csv,
"アレクタリスの命の源。
内側にその美しい姿が〓かんでいる。","Arectaris's source of life.
An alluring figure floats within.",,3,container-0641.csv container-0644.csv container-0645.csv,
"アレクタリスの美しい顔のレリーフ。
水晶のように美しく透き通っている。","Relief of Arectaris's lovely visage.
It has the beautiful lucidity of crystal.",,3,container-0641.csv container-0644.csv container-0645.csv,
"大粒の真珠のように美しい命の結晶。
より高位な神の手で結晶化されている。","A crystal of life resembling a beautiful giant pearl.
Crystallized by a relatively higher deity.",,3,container-0641.csv container-0644.csv container-0645.csv,
刃物のように鋭利な魔物の爪。,Monster claws that are as sharp as daggers.,,3,container-0641.csv container-0644.csv container-0645.csv,
"輝く白のアンダーウェア。白は男の心の色らしい。
男以外は装備を拒〓する。","Bright white undergarment. The white appeals to a man's heart.
For men only.",,3,container-0641.csv container-0644.csv container-0645.csv,
"オーディンの英知が秘められた宝珠。
宝珠なのに加齢臭がするのは〓底大根の理〓か。","A jewel containing Odin's wisdom. There is a theory the musky
smell comes from too much deodorant.",,3,container-0641.csv container-0644.csv container-0645.csv,
"フレイの武器。一見何もないように見えるが手〓りで感じる。
本人はいつもちやんと持っているらしい。","Weapon of Freya. Doesn't appear to be much until you touch it.
Not for children.",,3,container-0641.csv container-0644.csv container-0645.csv,
"モデル本人は絶対しないような〓々なポーズを
とったフィギュア。精〓な塗りが〓しいフルカラー。","Figurine in a cute pose the original would never strike.
Painstakingly painted in charming full-color.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ズタ〓をかぶった可愛らしい妖精（？）を育てる
〓帯ゲーム機。","Portable game in which you raise a cute fairy creature wearing
a bag.",,3,container-0641.csv container-0644.csv container-0645.csv,
"存在しないはずの創造の神々の〓〓。
結晶の内側のルーンはどこからみても正面を向く。","Symbol of creation gods who couldn't possibly exist. The rune
inside the crystal appears the same from any direction.",,3,container-0641.csv container-0644.csv container-0645.csv,
"存在しないはずの創造の神々の〓〓。
対になっているらしいが二つ〓っても特に何もない。","Symbol of creation gods who couldn't possibly exist. Part of
a pair, but nothing happens when matched.",,3,container-0641.csv container-0644.csv container-0645.csv,
呪いを無効化するお守り。,Charm which renders user invulnerable to Curse.,,3,container-0641.csv container-0644.csv container-0645.csv,
凍結を無効化するお守り。,Charm which renders user invulnerable to Freeze.,,3,container-0641.csv container-0644.csv container-0645.csv,
気絶を無効化するお守り。,Charm which renders user invulnerable to Faint.,,3,container-0641.csv container-0644.csv container-0645.csv,
石化を無効化するお守り。,Charm which renders user invulnerable to Petrify.,,3,container-0641.csv container-0644.csv container-0645.csv,
麻痺を無効化するお守り。,Charm which renders user invulnerable to Paralysis.,,3,container-0641.csv container-0644.csv container-0645.csv,
毒を無効化するお守り。,Charm which renders user invulnerable to Poison.,,3,container-0641.csv container-0644.csv container-0645.csv,
沈黙を無効化するお守り。,Charm which renders user invulnerable to Silence.,,3,container-0641.csv container-0644.csv container-0645.csv,
混乱を無効化するお守り。,Charm which renders user invulnerable to Confuse.,,3,container-0641.csv container-0644.csv container-0645.csv,
衰弱を無効化するお守り。,Charm which renders user invulnerable to Frailty.,,3,container-0641.csv container-0644.csv container-0645.csv,
恐怖を無効化するお守り。,Charm which renders user invulnerable to Fear.,,3,container-0641.csv container-0644.csv container-0645.csv,
装備者の力を高める腕輪。,Armband which raises physical attack.,,3,container-0641.csv container-0644.csv container-0645.csv,
装備者の魔力を高める腕輪。,Armband which raises magic attack.,,3,container-0641.csv container-0644.csv container-0645.csv,
装備者の自己治癒力を高める指輪。,Ring that improves the recuperative abilities of the wearer.,,3,container-0641.csv container-0644.csv container-0645.csv,
"〓〓な〓りを放つ発〓酒。
口当たりが良く、一樽は軽く〓める。","Contains a pungent, fermented brew. 
Not too watered down.",,3,container-0641.csv container-0644.csv container-0645.csv,
"青緑色に〓った水。
〓底人が〓める代物ではない。","Foul, green water.
Not something you would want to drink.",,3,container-0641.csv container-0644.csv container-0645.csv,
"壊れたアミュレット。
誰かの願いが込められていたのだろうか。","A broken amulet, perhaps suffused with the prayers of its
former owner.",,3,container-0641.csv container-0644.csv container-0645.csv,
"死を与えると言われる灰。だが、〓じれば解毒薬になる。
戦闘中は使用できない。","Said to precipitate death, these ashes can also cure poison when
boiled. Cannot be used during a battle.",,3,container-0641.csv container-0644.csv container-0645.csv,
"古代の王が使用した仮面。
これで常に素顔を隠していたと言われている。","Mask used by an ancient king. 
It is said that he never revealed his face.",,3,container-0641.csv container-0644.csv container-0645.csv,
太古の祭祀を伝える〓弐書。解読不可能。,"Ceremonial tome handed down since antiquity.
Unintelligible.",,3,container-0641.csv container-0644.csv container-0645.csv,
"何かの肉。味は良い。HPがほんの少し回復する。
戦闘中は使用できない。","Some kind of meat. Tastes good. Restores just a little bit of HP.
Cannot be used during a battle.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ほんのり冷たい透き通った魚のうろこ。
若〓の氷属性耐性がある。","Somewhat chilled, translucent fish scales.
They have a slight resistance to cold.",,3,container-0641.csv container-0644.csv container-0645.csv,
"運命の名を持つ植物の種。GはグレイトのG。
この種が〓れる時、隠された力が解放されると言ふ。","Vegetable seed of destiny. G stands for ""great."" It is said
that when the seed breaks, a hidden power is released.",,3,container-0641.csv container-0644.csv container-0645.csv,
"旅人の〓に住み着くお〓介な妖精が入った小箱。
〓の主に危機が迫ると勝手に助けてくれる。","A box holding a meddling fairy who lives in traveler's boots.
Comes to the rescue when the boot's owner is in danger.",,3,container-0641.csv container-0644.csv container-0645.csv,
体当たり攻撃の際に真っ先に相手に突き刺さる〓丈な角。,"When charging an opponent, the ram lowers its head and drills
this powerful horn into its adversary.",,3,container-0641.csv container-0644.csv container-0645.csv,
"化石になったトネリコ。
化石なだけに岩の塊である。","Fossil of an ash tree. 
As a fossil, it has a soul of stone.",,3,container-0641.csv container-0644.csv container-0645.csv,
壊れてしまった槍。,A spear that is broken.,,3,container-0641.csv container-0644.csv container-0645.csv,
壊れてしまった剣。,A sword that is broken.,,3,container-0641.csv container-0644.csv container-0645.csv,
壊れてしまった弓。,A bow that is broken.,,3,container-0641.csv container-0644.csv container-0645.csv,
壊れてしまった大剣。,A greatsword that is broken.,,3,container-0641.csv container-0644.csv container-0645.csv,
壊れてしまった杖。,A staff that is broken.,,3,container-0641.csv container-0644.csv container-0645.csv,
壊れてしまった槌。,A hammer that is broken.,,3,container-0641.csv container-0644.csv container-0645.csv,
"白と黄色の花が入り乱れて〓く事から名付けられた花。
状態異常（毒）を回復する。","A plant that blooms in a profusion of white and gold flowers.
Can cure Poison.",,3,container-0641.csv container-0644.csv container-0645.csv,
"使用者に正しき道を指し示すと言われる書。
戦闘中の状態異常（混乱）を回復する。","A document that is said to guide the reader to the one true
path. Can cure Confusion during a battle.",,3,container-0641.csv container-0644.csv container-0645.csv,
"詩神ブラギが書いたとされる詩の一篇。
戦闘中の状態異常（沈黙）を回復する。","A poem written by Bragi, god of poetry. 
Can cure Silence during a battle.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ミッドガルドの山岳地帯から流れ出した水。
戦闘中の状態異常（凍結）を回復する。","Water collected from the mountains of Midgard.
Can cure Freeze during a battle.",,3,container-0641.csv container-0644.csv container-0645.csv,
"真珠のような白い実をつける〓。
戦闘中の状態異常（麻痺）を回復する。","An herb with white, pearl-like fruit.
Can cure Paralysis during a battle.",,3,container-0641.csv container-0644.csv container-0645.csv,
"〓の卵をヒキガエルが〓めたもの。
戦闘中の状態異常（石化）を回復する。","A bird's egg incubated by a toad.
Can cure Stone during a battle.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ディパンの美しい夜〓が刺〓された布〓の物体。
ディパンのおみやげらしい。","Cloth embroidered with a night view of Dipan.
A souvenir from Dipan.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ホーリィブレスを作り出す魔物の体内器官。
何故か光っている。","Monster's internal organ that produces holybreath.
For some reason, it glows.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ホーリィブレスを作り出す器官。
今もなお光り輝いている。","Organ that produces holybreath.
It radiates light even now.",,3,container-0641.csv container-0644.csv container-0645.csv,
〓まじい腐臭を放つ腐りきった竜の肝。,"Completely spoiled liver of a dragon.
It emits an awful stench.",,3,container-0641.csv container-0644.csv container-0645.csv,
剣のように鋭い牙。,Tooth edged like a sword.,,3,container-0641.csv container-0644.csv container-0645.csv,
虫の鋭いカギ爪。,The sharp claw of an insect.,,3,container-0641.csv container-0644.csv container-0645.csv,
"虫の鋭利なカギ爪。
金属〓の刃物にも負けない切れ味を誇る。","Extremely keen insect claw. 
It has an edge that rivals metal swords.",,3,container-0641.csv container-0644.csv container-0645.csv,
"巨大な虫の外殻。
表面に不気味な女性の泣き顔が〓き出ている。","Outer shell of an enormous insect. 
The eerie face of wailing woman can be seen on the surface.",,3,container-0641.csv container-0644.csv container-0645.csv,
"大きな鳴き〓を出すための〓虫の羽。
ガラス細工のように硬く細かい意匠が〓されている。","Insect wing used to produce a loud call.
A hard, thin design runs through it like glasswork.",,3,container-0641.csv container-0644.csv container-0645.csv,
"刺突攻撃に特化した細身の刀剣。
ディパン王族の紋章が刻まれている。","Slim longsword specialized for lunging attacks.
The royal crest of Dipan is engraved upon it.",,3,container-0641.csv container-0644.csv container-0645.csv,
"美しい琥珀の粒。
それなりの価格で取引される。","A stunning drop of amber.
Its value lies in its beauty.",,3,container-0641.csv container-0644.csv container-0645.csv,
硬くて軽い魚介類のヒレ。,Hard and lightweight aquatic creature's fin.,,3,container-0641.csv container-0644.csv container-0645.csv,
"エネルギーを集束させて一定方向へ放射するという
特性を持つ結晶。純度が低く、放射はできないようだ。","Crystal that harnesses energy and projects it in one
direction. Low purity prevents it from working.",,3,container-0641.csv container-0644.csv container-0645.csv,
折れた魔物の爪の一部。,Part of a monster's broken claw.,,3,container-0641.csv container-0644.csv container-0645.csv,
斧のように硬くて〓丈な魚介類のヒレの一部。,"Part of an aquatic creature's fin, strong and sharp as an axe.",,3,container-0641.csv container-0644.csv container-0645.csv,
仮初めの魂で動く存在の目になる石。,"Stone that serves as the eye of an entity that is animated by
a transient soul.",,3,container-0641.csv container-0644.csv container-0645.csv,
仮初めの魂で動く存在の目になる宝珠。,"Orb that serves as the eye of an entity that is animated by a
transient soul.",,3,container-0641.csv container-0644.csv container-0645.csv,
"血で真っ赤に〓まった魔物の衣〓の一部。
更なる血を欲している。","Piece of monster clothing stained blood red.
It longs for more blood.",,3,container-0641.csv container-0644.csv container-0645.csv,
"魔力が込められたピアス。
敵意に対して〓感になる作用がある。","Imbued with magic power. 
Grows sensitive when confronted with enmity.",,3,container-0641.csv container-0644.csv container-0645.csv,
鋼鉄〓の馬のひづめ。,Steel shoe for a horse's hoof.,,3,container-0641.csv container-0644.csv container-0645.csv,
身に着けると力がわいてくる護符。,Talisman that conjures strength when worn.,,3,container-0641.csv container-0644.csv container-0645.csv,
"風の加護を〓かるとされる護符。
狙い違わず目標を射抜けるようになると言われている。","A talisman said to bear the blessings of the wind.
Enables one to hit one's mark without fail.",,3,container-0641.csv container-0644.csv container-0645.csv,
"とても鋭い魔物の爪。
一度食い込むとなかなか離れない。","Extremely sharp talons. 
Once they sink into you, it's hard to escape.",,3,container-0641.csv container-0644.csv container-0645.csv,
槍のように鋭利で〓丈な魔物の爪。,Monster's claw that is as sturdy and keen as a lance.,,3,container-0641.csv container-0644.csv container-0645.csv,
〓のように歪んだ鋭い爪。,Sharp claw that is bent like a sickle.,,3,container-0641.csv container-0644.csv container-0645.csv,
〓常に鋭い魔物の爪。黒曜石のような光〓を持つ。,"Extremely sharp monster's claw. 
Possesses the luster of obsidian.",,3,container-0641.csv container-0644.csv container-0645.csv,
鋭いナイフのような鋭利な爪。,Knife-edged claw.,,3,container-0641.csv container-0644.csv container-0645.csv,
鋭く尖ったドラゴンの〓骨。,Bone from a dragon's ribcage that comes to a fine tip.,,3,container-0641.csv container-0644.csv container-0645.csv,
腐ってドロドロになったドラゴンの肉。,Glop of rotten dragon meat.,,3,container-0641.csv container-0644.csv container-0645.csv,
虹の名を〓する美しい竜の翼。,A gorgeous dragon's wing with a name meaning rainbow.,,3,container-0641.csv container-0644.csv container-0645.csv,
"バハムートの眼〓。視界に入っただけで、
生き物の生命を奪うほど〓々しい魔力を持つ。","The eye of Bahamut. It has magic power so fearsome, it
terminates any living thing in its view.",,3,container-0641.csv container-0644.csv container-0645.csv,
"バハムートの力の源ともいえる巨大な角。か弱い者であれば
〓れるだけで命を落す魔力を持つ。","Colossal horn said to be the source of Bahamut's power.
Fatal to the touch for the weak.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ワイバーンが飛行中に正確な風向きを知るためのうろこ。
〓常に薄く、デリケート。","Scales used by a wyvern to guide its flight.
Surprisingly delicate and fine.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ターゲットに吸い付くように飛んでくるうろこ。
舞い飛ぶツバメのように標的を強襲する。","Scales that cling to their target. 
They fly at the target like diving swallows.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ターゲットに吸い付くように飛んでくるうろこ。
高速で飛来し、標的に突き刺さる。","These scales fly at blinding speeds, and puncture and stick
to their target.",,3,container-0641.csv container-0644.csv container-0645.csv,
"高い〓を持った真っ赤なうろこ。
この〓は年を経ても失われないという。","Bright red scales possessing a high temperature.
Said to retain their heat even if a hundred years should pass.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ワイバーン種が持つ特殊なうろこ。
砂漠から吹く〓風の名を〓する。","Special scales from a wyvern.
They bear the name of a hot wind blowing in from the desert.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ワイバーン種が持つ特殊なうろこ。
ある地方の〓に吹く強い風の名を〓する。","Special scales from a wyvern. 
They bear the name of a cold winter wind from a faraway land.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ワイバーン種が持つ特殊なうろこ。
ある地方の〓風の名を〓する。","Special scales from a wyvern.
They bear the name of a hot wind from a faraway land.",,3,container-0641.csv container-0644.csv container-0645.csv,
"氷の巨人ユミルが流した涙と伝えられる魔法の鉱物。
〓の流れすら凍てつかせる冷気を放出する。","Magic ore said to be a tear shed by the frost giant Ymir.
Cold enough to freeze a flowing stream.",,3,container-0641.csv container-0644.csv container-0645.csv,
"雷神の〓りの名を〓する魔法の鉱石。
岩をも砕く雷撃を放つとされる。","Magic ore named after the rage of the thunder god.
Releases lightning powerful enough to crush stone.",,3,container-0641.csv container-0644.csv container-0645.csv,
"最も深き悪夢という名を持った魔法の鉱石。
〓物を死滅させるほどの〓密な毒が〓出できるらしい。","Magic ore with a name that invokes nightmares.
A venom with the toxicity to destroy all can be extracted.",,3,container-0641.csv container-0644.csv container-0645.csv,
"心臓ほどの大きさの血のように赤い宝石。
ほのかに〓かく、脈打っている。","A warm, blood-red stone the size of a human heart.
It seems to pulsate gently.",,3,container-0641.csv container-0644.csv container-0645.csv,
"小さい魔法の炎。消える事なく揺らめいている。
その光を見た者にささやかな幸運を与えると言う。","A tiny magic flame. It flickers but never dies out.
Believed to bring luck to those who look upon it.",,3,container-0641.csv container-0644.csv container-0645.csv,
魔物に殺された犠牲者の怨念が〓り〓まった結晶。,"Crystal holding the frozen curse of a monster's sacrificial
victim.",,3,container-0641.csv container-0644.csv container-0645.csv,
得体の知れない黒い塊。,An unidentified dark soul.,,3,container-0641.csv container-0644.csv container-0645.csv,
"真っ黒いマントの切れ端。
未だ主の魔力の一部を受け継いでいる。","Piece of a pitch black cloak.
It still holds a trace of its master's magic power.",,3,container-0641.csv container-0644.csv container-0645.csv,
〓々しい悪魔の右腕。強力な魔力を帯びている。,"Foreboding right arm of a demon.
Wrapped in powerful magic.",,3,container-0641.csv container-0644.csv container-0645.csv,
〓々しい悪魔の左腕。強力な魔力を帯びている。,"Foreboding left arm of a demon.
Wrapped in powerful magic.",,3,container-0641.csv container-0644.csv container-0645.csv,
"悪魔のひづめ。だが普通の動物のものと
何ら変わらない形をしているが〓々しき魔力を〓む。","Hoof of a demon. Though it scarcely differs from that of an
ordinary animal, it is filled with fearsome magic.",,3,container-0641.csv container-0644.csv container-0645.csv,
銀のような光〓を持った不思議な液体。,A mysterious liquid with the luster of silver.,,3,container-0641.csv container-0644.csv container-0645.csv,
"神々の金属と言われる不思議な鉱物。
加工には火山のような高〓が必要と言われている。","A mysterious ore often called the metal of the gods.
Requires the heat of a volcano to be forged.",,3,container-0641.csv container-0644.csv container-0645.csv,
電気を帯びた不思議な骨。,Mysterious bone charged with electricity.,,3,container-0641.csv container-0644.csv container-0645.csv,
落雷を呼ぶと言われる鉱物。,Ore said to summon thunder.,,3,container-0641.csv container-0644.csv container-0645.csv,
強力な電力を帯びた結晶。,Crystal overflowing with electric power.,,3,container-0641.csv container-0644.csv container-0645.csv,
大きな真珠の粒。大変高値で取引される。,"Large, round pearl. 
Fetches quite a fair price.",,3,container-0641.csv container-0644.csv container-0645.csv,
"クラーケンの口の両側に生えた特殊な〓手に
びっしり生える牙。","Teeth covering the limbs that grow out of the mouth of a
Kraken.",,3,container-0641.csv container-0644.csv container-0645.csv,
"回復力が高い魔物の体液。
新〓代〓機能を向上させる効果がある。","Liquid from a monster with great powers of recovery.
Said to increase metabolism.",,3,container-0641.csv container-0644.csv container-0645.csv,
狙ったものを確実に射抜くと言われる魔物の弾丸。,Monster's projectiles that will penetrate their mark.,,3,container-0641.csv container-0644.csv container-0645.csv,
月のように丸く美しい真珠の大粒。,Large pearl that is round and luminescent like the moon.,,3,container-0641.csv container-0644.csv container-0645.csv,
〓手の先にある槌のような形状の骨。,Hammer-shaped bone from the end of an arm.,,3,container-0641.csv container-0644.csv container-0645.csv,
"射抜くよりも破壊する事を目的とした飛び道具。
見た目は大きな矢である。","Projectile designed more for detonation than piercing.
Looks like a large arrow.",,3,container-0641.csv container-0644.csv container-0645.csv,
"向かい風の中でも減速しない魔物の矢。
その矢じり。",Magic arrowhead that slices through wind without slowing.,,3,container-0641.csv container-0644.csv container-0645.csv,
"幸運のお守り。
ご利〓はどんな動物のしっぱなのかで変わるらしい。","A good luck charm.
The benefits change according to what animal's tail it is.",,3,container-0641.csv container-0644.csv container-0645.csv,
空っぱの小さい箱。何が入っていたのかは不明。,"A small box with nothing in it.
Unclear what it may have held.",,3,container-0641.csv container-0644.csv container-0645.csv,
決して燃えない不思議な獣の毛皮。,Mysterious inflammable animal fur.,,3,container-0641.csv container-0644.csv container-0645.csv,
〓常に大きなこうもりの耳。,A particularly large bat ear.,,3,container-0641.csv container-0644.csv container-0645.csv,
"〓常に大きなこうもりの翼。
その形状はマントのようにも見える。","A particularly large bat wing.
The shape resembles a cape.",,3,container-0641.csv container-0644.csv container-0645.csv,
〓暴なグリフォンの翼の先端についた鋭い爪。,"A sharp talon protruding from the end of the violent griffon's
wing.",,3,container-0641.csv container-0644.csv container-0645.csv,
"巨大な猛禽類の鋭いくちばし。
これの一撃は金属〓の鎧にも風〓を開ける。","Sharp beak of a giant bird of prey.
One attack will open holes in metal armor.",,3,container-0641.csv container-0644.csv container-0645.csv,
"複〓に〓み合ったカズラの銀細工。
何かの枠だったのだろうか。","Entwined vines etched in silver. 
There's no hint as to what it framed.",,3,container-0641.csv container-0644.csv container-0645.csv,
"波立たぬ静かな湖面を思わせる美しい鏡。
〓ると〓み込まれてしまいそうなほど〓りひとつない。","A mirror reminiscent of a serene lake surface.
So clear it appears you could plunge your fingers in.",,3,container-0641.csv container-0644.csv container-0645.csv,
発〓したばかりの植物のような形状の金属パーツ。,Metal part shaped like newly formed plant buds.,,3,container-0641.csv container-0644.csv container-0645.csv,
〓厚な毒を含んだ植物の種。,Vegetable seed containing a potent venom.,,3,container-0641.csv container-0644.csv container-0645.csv,
"可〓な小さな花。
見ているだけで心がなごむ。","A delicate little flower.
Just looking at it soothes the heart.",,3,container-0641.csv container-0644.csv container-0645.csv,
"ラッパ状の大きな花をつける多年草。
花言〓は「純潔」。","Perennial with a bugle-shaped flower.
The flower symbolizes innocence.",,3,container-0641.csv container-0644.csv container-0645.csv,
"山地などに自生し、白い小さな花を無数につける。
「幸福」が花言〓。","Countless flowers bloom on this mountain flower.
It symbolizes fortune.",,3,container-0641.csv container-0644.csv container-0645.csv,
"花言〓は「たゆまぬ〓力」。
剣先のような草と〓なりにつく美しい花が特〓。","This flower symbolizes persistence. An attractive flower known
for its sword-shaped leaves and stem.",,3,container-0641.csv container-0644.csv container-0645.csv,
"モデル本人は絶対しないような〓々なポーズを
とったフィギュア。アンバーカラーはシークレットの証。","Figurine in a cute pose the original would never strike.
The amber version is the ultra-rare collector's edition.",,3,container-0641.csv container-0644.csv container-0645.csv,
"モデル本人は絶対しないような〓々なポーズを
とったフィギュア。一番数の多いメタリックバージヨン。","Figurine in a cute pose the original would never strike.
The most common metallic version.",,3,container-0641.csv container-0644.csv container-0645.csv,
"モデル本人は絶対しないような〓々なポーズを
とったフィギュア。心底いらないクリスタルバージヨン。","Figurine in a cute pose the original would never strike.
Crystal version which doesn't require a base to stand.",,3,container-0641.csv container-0644.csv container-0645.csv,
"「装備すると隠された真実が姿を現す」
と書かれたヘンなアクセサリー。","A strange accessory with the inscription:
""Wear this to reveal the hidden truth.""",,3,container-0641.csv container-0644.csv container-0645.csv,
"上質の〓〓。
ストレスを解消するヒーリング効果があるらしい。","High-quality, scented wood. 
Its soothing effects are said to relieve stress.",,3,container-0641.csv container-0644.csv container-0645.csv,
〓常に〓しいドラゴンの手のひら。,Seldom seen palm of a dragon.,,3,container-0641.csv container-0644.csv container-0645.csv,
元気に跳ね回る子馬の姿を模した小さい銅像。,"A bronze statuette that depicts a lively, prancing young
horse.",,3,container-0641.csv container-0644.csv container-0645.csv,
"〓〓のひよこ。
ミッドガルドの西部ではメジャーなお土産らしい。","An earthenware baby chick. 
A must-buy souvenir from the west of Midgard.",,3,container-0641.csv container-0644.csv container-0645.csv,
