original_jp,original_en,translated,occurrences,containers,notes
剣を〓とする戒,Wrath of Forcefulness,,2,container-0648.csv container-0866.csv,
常に常とする理,Law of Consistency,,2,container-0648.csv container-0866.csv,
糧なき突撃兵の理,Desperate Soldier Law,,2,container-0648.csv container-0866.csv,
混〓の理,Chaos Law,,2,container-0648.csv container-0866.csv,
異法消しの理,Lawbreaker's Law,,2,container-0648.csv container-0866.csv,
敵を〓く虚空の理,Elusive Air Law,,2,container-0648.csv container-0866.csv,
法を交わす道の理,Trade Law,,2,container-0648.csv container-0866.csv,
理〓ぐ大〓の加護,Yggdrasil Blessing,,2,container-0648.csv container-0866.csv,
多光跳の加護,Festive Light Blessing,,2,container-0648.csv container-0866.csv,
〓光跳の戒,Somber Light Wrath,,2,container-0648.csv container-0866.csv,
無力な伝書〓の戒,Powerless Pigeon Wrath,,2,container-0648.csv container-0866.csv,
霧の戒,Fog Wrath,,2,container-0648.csv container-0866.csv,
剣の加護,Sword Blessing,,2,container-0648.csv container-0866.csv,
鋭剣の理,Sharp Sword Law,,2,container-0648.csv container-0866.csv,
盾の加護,Shield Blessing,,2,container-0648.csv container-0866.csv,
大盾の理,Great Shield Law,,2,container-0648.csv container-0866.csv,
貴石の加護,Ore Blessing,,2,container-0648.csv container-0866.csv,
毒針の加護,Poison Pin Blessing,,2,container-0648.csv container-0866.csv,
黙針の加護,Silent Pin Blessing,,2,container-0648.csv container-0866.csv,
混針の加護,Confuse Pin Blessing,,2,container-0648.csv container-0866.csv,
備えなき城の理,Unprepared Castle Law,,2,container-0648.csv container-0866.csv,
聖の加護,Holy Blessing,,2,container-0648.csv container-0866.csv,
闇の加護,Darkness Blessing,,2,container-0648.csv container-0866.csv,
投石器の戒,Stone Hurler Wrath,,2,container-0648.csv container-0866.csv,
〓足馬の加護,Sleipnir Blessing,,2,container-0648.csv container-0866.csv,
狩精の加護,Hunter Blessing,,2,container-0648.csv container-0866.csv,
足〓の戒,Fetters Wrath,,2,container-0648.csv container-0866.csv,
手〓の戒,Manacles Wrath,,2,container-0648.csv container-0866.csv,
威を〓ぐ〓の戒,Sheathed Power Wrath,,2,container-0648.csv container-0866.csv,
魂を〓る〓力の戒,Soul Wringer Wrath,,2,container-0648.csv container-0866.csv,
〓谷の理,Secluded Valley Law,,2,container-0648.csv container-0866.csv,
堅者の加護,Strongman Blessing,,2,container-0648.csv container-0866.csv,
転性の理,Transvestal Law,,2,container-0648.csv container-0866.csv,
〓子の加護,Paper Tiger Blessing,,2,container-0648.csv container-0866.csv,
〓の戒,Rust Wrath,,2,container-0648.csv container-0866.csv,
"戦闘勝利時に効果発生。
獲得金〓が.倍になる。
（所有時のみ有効）","Activated after victory. Money
acquired increases to 150%
(when held).",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
エクステンドゲージの減少速度が
〓くなる。
（所有時のみ有効）","Activated in battle. Extension Gauge
reduction slows (when held).",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
紫炎石と輝炎石が出なくなる。
代わりにアイテムが手に入る。
（所有時のみ有効）","Activated in battle. No purple and
bright gems, get items
instead (when held).",,2,container-0648.csv container-0866.csv,
"戦闘勝利時に効果発生。
経験値が倍になる。
代わりに獲得金〓はゼロになる。
（所有時のみ有効）","Activated after victory. Experience
doubles, but money is not acquired
(when held).",,2,container-0648.csv container-0866.csv,
"戦闘勝利時に効果発生。
獲得金〓が倍になる。
代わりに経験値はゼロになる。
（所有時のみ有効）","Activated after victory. Money
triples, but experience is not
acquired (when held).",,2,container-0648.csv container-0866.csv,
"戦闘勝利時に効果発生。
戦闘に参加していないキャラクター
にも〓の経験値が〓り振られる。
（所有時のみ有効）","Activated after victory. Distributes
1/6 of experience to allies not
fighting (when held).",,2,container-0648.csv container-0866.csv,
"フィールド移動時に効果発生。
光子の反射回数が回増える。
（所有時のみ有効）","Activated in field. Photons reflected
four additional times (when held).",,2,container-0648.csv container-0866.csv,
"フィールド移動時に効果発生。
ユグドラシルのピラーを、
光子を当てて破壊できる。
（所有時のみ有効）","Activated in field. Photons can
break Yggdrasil's pillars (when
held).",,2,container-0648.csv container-0866.csv,
"フィールド移動時に効果発生。
光子を方向に同時発射する。
ただし連射はできない。
（所有時のみ有効）","Activated in field. Fire photons three
directions at once. No repeat firing
(when held).",,2,container-0648.csv container-0866.csv,
"戦闘開始時に効果発生。
所持すれば不意打ちを回避できる。
逆に、この効果を持つ敵との戦闘は
必ず不意打ちになる。","Activated at fight start. Prevents
enemy ambush when held. When
used by enemies, assures ambush.",,2,container-0648.csv container-0866.csv,
"フィールド移動時は、強制移動力を
無効化する。
戦闘時は、効果対〓者が攻撃を
受けた時の吹き飛び量を減少させる。","Negates forced movement in field.
In battle, subject is thrown less
when launched.",,2,container-0648.csv container-0866.csv,
"フィールド移動時は、強制移動力の
影響を増加する。
戦闘時は、効果対〓者が攻撃を
受けた時の吹き飛び量を増加させる。","Increases forced movement in field.
In battle, subject is thrown more
when launched.",,2,container-0648.csv container-0866.csv,
"フィールド移動時、ジャンプ中に
上を押すと、落下速度が低下する。
代わりに宝箱や戦闘時の部位破壊
によるアイテムを入手できない。","Activated in field. Push up after
jump to glide. No items from
treasure chests or breaking
enemies.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の炎属性攻撃の威力を
.倍にする。
ただし氷属性攻撃の威力は半減する。","Activated in battle. Subject's fire
attack power upped to 150%. Ice
attack power is halved.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の氷属性攻撃の威力を
.倍にする。
ただし炎属性攻撃の威力は半減する。","Activated in battle. Subject's ice
attack power upped to 150%. Fire
attack power is halved.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の土属性攻撃の威力を
.倍にする。
ただし雷属性攻撃の威力は半減する。","Activated in battle. Subject's earth
attack power upped to 150%.
Lightning attack power is halved.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の雷属性攻撃の威力を
.倍にする。
ただし土属性攻撃の威力は半減する。","Activated in battle. Subject's
lightning attack power upped to
150%. Earth attack power is halved.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。効果対〓者の
物理攻撃を炎属性に変換する。
また、炎攻撃吸収を得る代わりに
氷耐性を失う。","Activated in battle. Subject's
physical attack becomes fire attack.
Absorbs fire, but loses all ice
resistance.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。効果対〓者の
物理攻撃を氷属性に変換する。
また、氷攻撃吸収を得る代わりに
炎耐性を失う。","Activated in battle. Subject's
physical attack becomes ice attack.
Absorbs ice, but loses all fire
resistance.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。効果対〓者の
物理攻撃を土属性に変換する。
また、土攻撃吸収を得る代わりに
雷耐性を失う。","Activated in battle. Subject's
physical attack becomes earth
attack. Absorbs earth, but loses all
lightning resistance.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。効果対〓者の
物理攻撃を雷属性に変換する。
また、雷攻撃吸収を得る代わりに
土耐性を失う。","Activated in battle. Subject's
physical attack becomes lightning
attack. Absorbs lightning, but loses
all earth resistance.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。効果対〓者の
物理攻撃を聖属性に変換する。
また、聖攻撃吸収を得る代わりに
闇耐性を失う。","Activated in battle. Subject's
physical attack becomes holy
attack. Absorbs holy, but loses all
dark resistance.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。効果対〓者の
物理攻撃を闇属性に変換する。
また、闇攻撃吸収を得る代わりに
聖耐性を失う。","Activated in battle. Subject's
physical attack becomes dark
attack. Absorbs dark, but loses all
holy resistance.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の属性抵抗をゼロにする。","Activated in battle. Reduces
subject's resistance to all elements
to zero.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者のRDMとRSTを
〓に減少させる。","Activated in battle. Subject's RDM
and RST reduced to 1/2.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
攻撃時に与えたダメージの一部が
効果対〓者に跳ね返る。","Activated in battle. Portion of
attack damage is reflected back
at subject.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者は定期的にダメージを
受け続ける。
このダメージは少しずつ小さくなる。","Activated in battle. Subject suffers
damage periodically. Damage
suffered decreases over time.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者が受けた以下の
ダメージを無効化する。","Activated in battle. Damage less
than 50 points is nullified.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者がアイテム・魔法〓で
HPを回復する時、回復量を倍に
する。","Activated in battle. HP recovery
doubles when subject is healed by
items or magic.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の全ての属性抵抗に
を加える。","Activated in battle. Resistance to all
elements increases to 120% for
subject.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の攻撃時、与えた
ダメージの〓のHPを回復する。
代わりにメニューを使用できない。","Activated in battle. 1/8 of damage
inflicted added to subject's HP, but
cannot use menu.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者のATKを倍にする。
ただし、攻撃時に〓の確率で
使用中の武器が破壊される。","Activated in battle. ATK triples,
but weapon breaks 1/5 of
the time.",,2,container-0648.csv container-0866.csv,
"戦闘・フィールド、両方で効果発生。
効果対〓者にかけられた、ステータス
異常や補助魔法〓の持続効果を無効
とする。","Activated in field, battle. All long-
term ailment and support magic
effects are nullified.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者のATKを.倍
にする。
HP回復効果はすべて無効化する。","Activated in battle. ATK of subject
increases to 150%. All HP recovery
effects nullified.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
何かしらの効果を対〓者に与えるが、
効果は戦闘のたびに変化する。","Activated in battle. Unknown effect
applies to subject. This will change
with each battle.",,2,container-0648.csv container-0866.csv,
"戦闘・フィールド、両方で効果発生。
効果対〓者に影響を与えている他の
封印石の効果を無力化する。","Activated in field, battle. Nullifies
other sealstone effects applied to
target.",,2,container-0648.csv container-0866.csv,
"フィールド移動時に効果発生。
敵に接〓されても戦闘にならない。
ただし所持中のみ、敵を斬りつけて
戦闘を挑む事もできる。","Activated in field. Touching enemy
does not cause battle. Can enter
battle by hitting with weapon.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者と敵対者が持つ封印石の
効果を入れ替える。","Activated in battle. Effects of ally
and enemy sealstones are
exchanged.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
ATK・MAG・HIT・AVD・RST・RDM
を.倍にする。","Activated in battle. ATK, MAG, HIT,
AVD, RST, and RDM increase to
120%.",,2,container-0648.csv container-0866.csv,
"フィールド移動時に効果発生。
光子の反射回数が回増える。","Activated in field. Number of photon
reflections increases by 20.",,2,container-0648.csv container-0866.csv,
"フィールド移動時に効果発生。
光子の反射回数が回減少する。","Activated in field. Number of photon
reflections decreases by 3.",,2,container-0648.csv container-0866.csv,
"フィールド移動時、ジャンプ力が
大〓に上昇する。
代わりに宝箱や戦闘時の部位破壊
によるアイテムを入手できない。","Activated in field. Jumping ability
dramatically improves. No items
from treasure chests or breaking
enemies.",,2,container-0648.csv container-0866.csv,
"フィールド移動時に効果発生。
所持するとミニマップ上の敵表示が
消える。敵が効果を受けた場合は
追ってこなくなる。","Activated in field. When held, foes
do not show on minimap. Affected
enemies do not give chase.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者のATKを.倍に
する。","Activated in battle. Subject's ATK
increases to 120%.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者のATKを.倍
にする。代わりにRDMを〓に
減少させる。","Activated in battle. Subject's ATK
increases to 150%, but RDM is
halved.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者のRDMを.倍に
する。","Activated in battle. Subject's RDM
increases to 120%.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者のRDMを倍
にする。代わりにATKを〓に
減少させる。","Activated in battle. Subject's RDM
doubles, but ATK is reduced to 3/4.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
攻撃によって出現する紫炎石の量が
増加する。","Activated in battle. Increases
amount of purple gems that appear
after an attack.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
攻撃対〓を低確率で毒状態に
する。","Activated in battle. Small chance
targeted enemy may be afflicted
with Poison.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
攻撃対〓を低確率で沈黙状態に
する。","Activated in battle. Small chance
targeted enemy may be afflicted
with Silence.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
攻撃対〓を低確率で混乱状態に
する。","Activated in battle. Small chance
targeted enemy may be afflicted
with Confusion.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者のRDMを倍にする。
代わりにメニューを使用できなく
なる。","Activated in battle. RDM of subject
doubles, but menu cannot be used.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の聖属性攻撃の威力を
.倍にする。
ただし闇属性攻撃の威力は半減する。","Activated in battle. Subject's holy
element attack power upped to
150%. Dark element attack power
is halved.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の闇属性攻撃の威力を
.倍にする。
ただし聖属性攻撃の威力は半減する。","Activated in battle. Subject's dark
element attack power upped to
150%. Holy element attack power
is halved.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の射撃による攻撃の
威力を倍にする。
代わりに移動速度が〓くなる。","Activated in battle. Subject's
projectile attack power doubles, but
movement speed is slowed.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の回避率を大〓に
上昇させる。","Activated in battle. Subject's
evasion percentage is greatly
increased.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者の命中率を大〓に
上昇させる。","Activated in battle. Subject's hit
percentage is greatly increased.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者は回避や反撃を
行えなくなる。","Activated in battle. Subject cannot
evade or counter attack.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者はガードを
行えなくなる。","Activated in battle. Subject cannot
guard.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者が敵に与えるダメージを
〓に減少させる。","Activated in battle. Damage inflicted
by subject is reduced to 1/4.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者は定期的に大ダメージを
受け続ける。
このダメージは少しずつ小さくなる。","Activated in battle. Subject
periodically suffers heavy damage.
This damage becomes less over
time.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者が受けるダメージを
〓にする。
HP回復効果をすべて無効とする。","Activated in battle. Damage
suffered by subject reduced to 1/4.
All healing effects nullified.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者が受けたクリティカルを
無効にする。","Activated in battle. Subject
becomes immune to critical
attacks.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者が性別を持つ場合、
それを逆とみなす。","Activated in battle. Reverses the
gender of the subject.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者のHPが最大の時、
ATKとMAGが.倍になる。","Activated in battle. When subject is
at maximum HP, ATK and MAG
increase to 120%.",,2,container-0648.csv container-0866.csv,
"戦闘時に効果発生。
効果対〓者のATKを〓、
RDMを〓に減少させる。","Activated in battle. Subject's ATK is
reduced to 3/4, RDM to 1/2.",,2,container-0648.csv container-0866.csv,
獲得金〓〓P,More Money,,2,container-0648.csv container-0866.csv,
ボーナス〓P,Bigger Bonus,,2,container-0648.csv container-0866.csv,
アイテム出現？,Items Appear?,,2,container-0648.csv container-0866.csv,
紫炎石発生無効,No Purple Gems,,2,container-0648.csv container-0866.csv,
獲得金〓〓,Acquired OTH = 0,,2,container-0648.csv container-0866.csv,
獲得金〓×,Acquired OTH x 3,,2,container-0648.csv container-0866.csv,
経験値〓,Experience = 0,,2,container-0648.csv container-0866.csv,
