resource,message_id,kind,offset,byte_length,original_en,original_jp,translated
647,1345,codepage,24475,100,"Uses flat of the blade. Hold button to launch enemy. 
Increase to Special Attack gauge: 12 <0065> 1 Hit",剣の〓で〓を〓き〓ばす。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1346,codepage,24575,95,"A smash from above. Hold button to launch enemy.
Increase to Special Attack gauge: 14 <0065> 1 Hit",上からの〓りつけ。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1347,codepage,24670,90,"A heavy thrust that runs through the enemy.
Increase to Special Attack gauge: 3 <0065> 3 Hits",〓の〓を〓く重い〓き。〓め技ゲージ〓加量：〓〓〓〓,
647,1348,codepage,24760,74,"A cascading volley of cuts.
Increase to Special Attack gauge: 4 <0065> 2 Hits",流れるような〓続切り。〓め技ゲージ〓加量：〓〓〓〓,
647,1349,codepage,24834,96,"A horizontal attack. Hold button to launch enemy.
Increase to Special Attack gauge: 7 <0065> 2 Hits",横〓りの〓〓。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1350,codepage,24930,85,"Horizontal attack aimed at the tendons.
Increase to Special Attack gauge: 9 <0065> 1 Hit",〓を〓った横〓りの〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1351,codepage,25015,87,"An attack that cuts away the foe's armor.
Increase to Special Attack gauge: 9 <0065> 1 Hit",〓の〓〓を〓〓とる〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1352,codepage,25102,100,"A strike seemingly powerful enough to bisect the foe.
Increase to Special Attack gauge: 5 <0065> 2 Hits",〓〓するかのような〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1353,codepage,25202,84,"An attack that prohibits incantations.
Increase to Special Attack gauge: 9 <0065> 1 Hit",〓〓を〓じる〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1354,codepage,25286,98,"Lightning-quick attack. Hold button to launch enemy.
Increase to Special Attack gauge: 8 <0065> 1 Hit",素〓い一〓。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1355,codepage,25384,99,"Mighty horizontal blow. Hold button to launch enemy.
Increase to Special Attack gauge: 16 <0065> 1 Hit",横〓りの〓〓な一〓。〓〓〓ボタン長〓しで〓き〓ばし〓〓〓〓め技ゲージ〓加量：〓〓〓〓,
647,1356,codepage,25483,87,"A side kick that sends the enemy flying.
Increase to Special Attack gauge: 12 <0065> 1 Hit",〓を大きく〓き〓ばす横〓り。〓め技ゲージ〓加量：〓〓〓〓,
647,1357,codepage,25570,83,"A huge swing relying on brute force.
Increase to Special Attack gauge: 14 <0065> 1 Hit",力〓〓の大〓り。〓め技ゲージ〓加量：〓〓〓〓,
647,1358,codepage,25653,97,"Launches twin bolts of godspeed at great velocity.
Increase to Special Attack gauge: 6 <0065> 2 Hits",高〓で〓つ神〓の〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1359,codepage,25750,85,"A blow that delivers poison to the foe.
Increase to Special Attack gauge: 9 <0065> 1 Hit",〓〓をまとった一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1360,codepage,25835,90,"Fires shockwave bearing the light of stars.
Increase to Special Attack gauge: 3 <0065> 4 Hits",〓の光を〓〓た〓〓〓を〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1361,codepage,25925,86,"Fires a bolt guided by a beam of light.
Increase to Special Attack gauge: 4 <0065> 3 Hits",光線〓の誘〓〓を〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1362,codepage,26011,93,"A guided bolt flies to the heavens themselves.
Increase to Special Attack gauge: 7 <0065> 2 Hits",天に〓け上がる誘〓〓を〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1363,codepage,26104,88,"A mighty blow that sends out a shockwave.
Increase to Special Attack gauge: 18 <0065> 1 Hit",〓〓〓を〓った〓力な一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1364,codepage,26192,102,"Ensnares enemy in a distortion of space itself.
Increase to Special Attack gauge: 3 <0065> Number of Hits",空間の歪みで〓を〓〓する。〓め技ゲージ〓加量：〓〓〓〓〓,
647,1365,codepage,26294,100,"Launches an arrow that explodes when it strikes home.
Increase to Special Attack gauge: 16 <0065> 1 Hit",〓中すると〓発する〓を〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1366,codepage,26394,72,"Unleashes focused energy.
Increase to Special Attack gauge: 9 <0065> 2 Hits",〓〓さ〓た力を〓〓する。〓め技ゲージ〓加量：〓〓〓〓,
647,1367,codepage,26466,98,"A countless scattering of bolts is hurled forward. 
Increase to Special Attack gauge: 3 <0065> 8 Hits",無〓の〓〓を〓面に〓つ。〓め技ゲージ〓加量：〓〓〓〓,
647,1368,codepage,26564,96,"Attacks in three directions, covering every inch.
Increase to Special Attack gauge: 5 <0065> 3 Hits",〓の無い方〓への〓〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1369,codepage,26660,74,"A supremely accurate attack.
Increase to Special Attack gauge: 7 <0065> 1 Hit",〓い〓ました一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1370,codepage,26734,90,"An enchanted arrow turns the enemy to stone.
Increase to Special Attack gauge: 9 <0065> 1 Hit",〓の〓を石化する魔法の〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1371,codepage,26824,80,"A single shot engulfed in flames.
Increase to Special Attack gauge: 10 <0065> 1 Hit",炎をまとった一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1372,codepage,26904,88,"An attack that goes right for the throat.
Increase to Special Attack gauge: 10 <0065> 1 Hit",〓を〓い〓ました一〓。〓め技ゲージ〓加量：〓〓〓〓,
647,1391,codepage,27010,17,Nibelung Valesti,ニーベルン・ヴァレスティ,
647,1392,codepage,27027,13,Violent Rage,バイオレントレイジ,
647,1393,codepage,27040,15,Blinding Blaze,アスタニッシュグリッツ,
647,1394,codepage,27055,12,Final Blast,ファイナリティブラスト,
647,1395,codepage,27067,13,Bloody Curse,ブラッディカリス,
647,1396,codepage,27080,17,Desperate Horror,デスペアーフライト,
647,1397,codepage,27097,12,Grim Malice,グリムマリス,
647,1398,codepage,27109,17,Spiritual Lancer,スピリチュアルランサー,
647,1399,codepage,27126,13,Ether Strike,エーテルストライク,
647,1400,codepage,27139,14,Animate Earth,グランドトリガー,
647,1401,codepage,27153,11,Tidal Wave,タイダルウェイブ,
647,1402,codepage,27164,17,Gravity Blessing,プリシードグラビティ,
647,1403,codepage,27181,16,Maleficent Harm,グローディハーム,
647,1404,codepage,27197,13,Meteor Swarm,メテオスウォーム,
647,1405,codepage,27210,11,Pale Flare,ペイルフレアー,
647,1406,codepage,27221,20,Phantom Destruction,ファントムデストラクシヨン,
647,1407,codepage,27241,15,Soul Evocation,ソウルエボケーシヨン,
647,1408,codepage,27256,16,Whirling Ripper,ウィーリングリッパー,
647,1409,codepage,27272,18,Pulverizing Storm,クランブルガスト,
647,1410,codepage,27290,13,Sublime Horn,サプライズホーン,
647,1412,codepage,27304,11,Fire Storm,バーンストーム,
647,1413,codepage,27315,14,Frigid Damsel,クールダンセル,
647,1414,codepage,27329,15,Lightning Bolt,ライトニングボルト,
647,1415,codepage,27344,12,Poison Blow,ポイズンブロウ,
647,1416,codepage,27356,18,Prismatic Missile,プリズミックミサイル,
647,1417,codepage,27374,12,Dark Savior,ダークセイヴァー,
647,1418,codepage,27386,12,Astral Maze,アストラルメイズ,
647,1419,codepage,27398,16,Spiritual Thorn,スピリチュアルソーン,
647,1420,codepage,27414,5,Heal,キュアプラムス,
647,1421,codepage,27419,10,Normalize,オーディナリーシェイプ,
647,1422,codepage,27429,15,Invoke Feather,エヴォークフェザー,
647,1423,codepage,27444,10,Sap Power,レデュースパ〓ー,
647,1424,codepage,27454,10,Sap Guard,レデュースガード,
647,1425,codepage,27464,13,Chaotic Rune,カオティックルーン,
647,1426,codepage,27477,16,Might Reinforce,マイトレインフォース,
647,1427,codepage,27493,16,Guard Reinforce,ガードレインフォース,
647,1428,codepage,27509,16,Spell Reinforce,スペルレインフォース,
647,1429,codepage,27525,16,Reflect Sorcery,リフレクトソーサリー,
647,1430,codepage,27541,13,Dampen Magic,プリベントソーサリー,
647,1431,codepage,27554,11,Trap Magic,,
647,1432,codepage,27565,10,Explosion,エクスプロージヨン,
647,1433,codepage,27575,17,Glacial Blizzard,グラシアルブリザード,
647,1434,codepage,27592,12,Earth Grave,アースグレイブ,
647,1435,codepage,27604,14,Thunder Storm,サンダーストーム,
647,1437,codepage,27619,93,"A fire-element spell that engulfs a single foe in a spinning
whirlwind of ascending flames.",〓炎を〓う上〓気流の中に〓〓〓を〓き〓〓炎属〓の魔法。,
647,1438,codepage,27712,96,"An ice-element spell that summons ice spirits to attack a
single enemy. May Freeze the target.",〓精を〓〓し、その〓の〓で〓〓〓を〓続〓〓さ〓る〓属〓の魔法。一定〓〓で〓を〓〓異常〓〓結〓にする。,
647,1439,codepage,27808,97,"A lightning-element spell that launches a single thunderbolt
at a foe. May Paralyze the target.",〓に〓して〓光を一〓線上に〓〓する雷属〓の魔法。一定〓〓で〓を〓〓異常〓〓〓〓にする。,
647,1440,codepage,27905,81,"An earth-element spell that envelops a foe in toxic fog.
May Poison the target.",〓〓〓の〓〓に〓〓を発生さ〓る土属〓の魔法。一定〓〓で〓を〓〓異常〓〓〓にする。,
647,1441,codepage,27986,97,"A spell that launches arrows of light at multiple enemies.
May inflict various status ailments.",光の〓を誘〓し、〓〓の〓を〓〓する魔法。一定〓〓で〓々な〓〓異常を引き〓こす。,
647,1442,codepage,28083,90,"A darkness-element area spell that materializes a giant sword
to strike a group of foes.",〓の〓〓に巨大な剣を出〓さ〓て〓き〓す〓属〓の魔法。,
647,1443,codepage,28173,95,"Transfers the souls of enemies near the targeted area and
banishes them from the battlefield.",目〓を中心とした一定〓〓〓の〓を〓〓異常〓〓送〓にし、戦場から〓〓する魔法。,
647,1444,codepage,28268,42,A spell that renders one foe Unconscious.,〓〓〓を〓戦闘不〓〓にする魔法。,
647,1445,codepage,28310,72,"A spell that restores HP to one ally. Restores 80% of target's
max HP.",味方一人の〓〓を〓〓さ〓る魔法。〓〓最大〓のを〓〓する。,
647,1446,codepage,28382,95,"A spell that cures one ally of Poison, Confusion, Silence, Freeze,
Paralysis, Stone or Faint.",味方一人の〓〓異常を〓〓する魔法。〓〓、〓乱、〓〓、〓結、〓〓、石化、気絶〓を〓〓する。,
647,1447,codepage,28477,52,A spell that restores one Unconscious ally to life.,味方一人を〓戦闘不〓〓から〓活さ〓る魔法。,
647,1448,codepage,28529,82,"A spell that reduces the ATK of foes within a certain range of
the spell target.",目〓を中心とした一定〓〓〓の〓の〓〓〓を〓〓さ〓る魔法。,
647,1449,codepage,28611,82,"A spell that reduces the RDM of foes within a certain range of
the spell target.",目〓を中心とした一定〓〓〓の〓の〓〓〓を〓〓さ〓る魔法。,
647,1450,codepage,28693,106,"Reduces the ATK, MAG, HIT, AVD, RDM, and RST of foes within 
a certain range of the spell caster by 20%.",自〓を中心とした〓〓〓の〓の〓〓〓・〓〓〓・〓〓〓・〓〓〓・〓〓〓・〓〓〓を〓〓さ〓る魔法。,
647,1451,codepage,28799,73,"A spell that augments one ally's ATK to 150%.
Effect is not cumulative.",味方一人の〓〓〓を〓〓に〓〓する魔法。重ねがけはできない。,
647,1452,codepage,28872,86,"A spell that augments the RDM and RST of one ally to 150%.
Effect is not cumulative.",味方一人の〓〓〓・〓〓〓を〓〓に〓〓する魔法。重ねがけはできない。,
647,1453,codepage,28958,78,"A spell that augments the MAG of one ally to 150%.
Effect is not cumulative.",味方一人の〓〓〓を〓〓に〓〓する魔法。重ねがけはできない。,
647,1454,codepage,29036,98,"Conjures a barrier that reflects magic back at the original caster.
The barrier works only once.",魔法〓果を術者に〓〓する防〓結界を生み出す魔法。一〓〓〓する事で結界は失われる。,
647,1455,codepage,29134,93,"Seals one foe's magic chants within a veil of silence.
May inflict Silence upon the target.",〓〓〓の〓〓を封じる魔法。一定〓〓で〓〓異常〓〓〓〓にする。,
647,1457,codepage,29228,83,"A fire-element area spell that conjures a massive fireball in 
the targeted area.",目〓を中心とした一定〓〓〓に巨大な〓炎を〓き〓こす炎属〓の〓〓魔法。,
647,1458,codepage,29311,99,"An ice-element area spell that brings down a hail of dagger-sharp
icicles onto the targeted area.",天から降り〓〓〓利な〓〓が、目〓を中心とした一定〓〓〓の〓を切り裂く〓属〓の〓〓魔法。,
647,1459,codepage,29410,99,"An earth-element area spell that causes massive spears of rock
to erupt around the targeted area.",大地から出〓した岩が巨大な槍と化し、目〓を中心とした一定〓〓〓の〓を〓く土属〓の〓〓魔法。,
647,1460,codepage,29509,92,"A lightning-element area spell that engulfs the targeted area in a
maelstrom of lightning.",帯〓した〓で目〓を中心とした一定〓〓〓を〓み〓み雷〓の〓に〓き〓〓雷属〓の〓〓魔法。,
