resource,message_id,kind,offset,byte_length,original_en,original_jp,translated
641,1486,codepage,50164,54,Monster's projectiles that will penetrate their mark.,〓ったものを〓〓に〓〓くと言われる魔物の〓〓。,
641,1487,codepage,50218,57,Large pearl that is round and luminescent like the moon.,月のように〓く美しい〓〓の大〓。,
641,1488,codepage,50275,43,Hammer-shaped bone from the end of an arm.,〓手の先にある〓のような〓〓の骨。,
641,1489,codepage,50318,82,"Projectile designed more for detonation than piercing.
Looks like a large arrow.",〓〓くよりも〓壊する事を目〓とした〓び道〓。見た目は大きな〓である。,
641,1490,codepage,50400,58,Magic arrowhead that slices through wind without slowing.,〓かい〓の中でも〓〓しない魔物の〓。その〓じり。,
641,1491,codepage,50458,79,"A good luck charm.
The benefits change according to what animal's tail it is.",幸運のお守り。〓利〓はどんな動物のしっ〓なのかで〓わるらしい。,
641,1492,codepage,50537,64,"A small box with nothing in it.
Unclear what it may have held.",空っ〓の小さい〓。〓が入っていたのかは不〓。,
641,1493,codepage,50601,35,Mysterious inflammable animal fur.,〓して〓えない不思〓な〓の〓〓。,
641,1494,codepage,50636,30,A particularly large bat ear.,〓常に大きなこうもりの〓。,
641,1495,codepage,50666,60,"A particularly large bat wing.
The shape resembles a cape.",〓常に大きなこうもりの〓。その〓〓はマントのようにも見える。,
641,1496,codepage,50726,70,"A sharp talon protruding from the end of the violent griffon's
wing.",〓〓なグリフォンの〓の先〓についた〓い〓。,
641,1497,codepage,50796,80,"Sharp beak of a giant bird of prey.
One attack will open holes in metal armor.",巨大な〓〓〓の〓いくちばし。これの一〓は金属〓の鎧にも〓〓を〓ける。,
641,1498,codepage,50876,73,"Entwined vines etched in silver. 
There's no hint as to what it framed.",〓〓に〓み〓ったカズラの銀〓工。〓かの〓〓ったの〓ろうか。,
641,1499,codepage,50949,102,"A mirror reminiscent of a serene lake surface.
So clear it appears you could plunge your fingers in.",〓〓たぬ〓かな〓面を思わ〓る美しい鏡。〓ると〓み〓まれてしまいそうなほど〓りひとつない。,
641,1500,codepage,51051,48,Metal part shaped like newly formed plant buds.,発〓したばかりの〓物のような〓〓の金属パーツ。,
641,1501,codepage,51099,42,Vegetable seed containing a potent venom.,〓〓な〓を〓ん〓〓物の〓。,
641,1502,codepage,51141,65,"A delicate little flower.
Just looking at it soothes the heart.",〓〓な小さな花。見ている〓けで心がな〓〓。,
641,1503,codepage,51206,72,"Perennial with a bugle-shaped flower.
The flower symbolizes innocence.",ラッパ〓の大きな花をつける多〓草。花言〓は〓〓〓〓。,
641,1504,codepage,51278,73,"Countless flowers bloom on this mountain flower.
It symbolizes fortune.",山地などに自生し、〓い小さな花を無〓につける。〓幸〓〓が花言〓。,
641,1505,codepage,51351,102,"This flower symbolizes persistence. An attractive flower known
for its sword-shaped leaves and stem.",花言〓は〓た〓まぬ〓力〓。剣先のような草と〓なりにつく美しい花が〓〓。,
641,1506,codepage,51453,115,"Figurine in a cute pose the original would never strike.
The amber version is the ultra-rare collector's edition.",モデル〓人は絶〓しないような〓々なポーズをとったフィギュア。アンバーカラーはシークレットの〓。,
641,1507,codepage,51568,92,"Figurine in a cute pose the original would never strike.
The most common metallic version.",モデル〓人は絶〓しないような〓々なポーズをとったフィギュア。一〓〓の多いメタリックバージヨン。,
641,1508,codepage,51660,113,"Figurine in a cute pose the original would never strike.
Crystal version which doesn't require a base to stand.",モデル〓人は絶〓しないような〓々なポーズをとったフィギュア。心底いらないクリスタルバージヨン。,
641,1509,codepage,51773,83,"A strange accessory with the inscription:
""Wear this to reveal the hidden truth.""",〓〓〓すると隠された〓〓が〓を〓す〓と書かれたヘンなアクセサリー。,
641,1510,codepage,51856,79,"High-quality, scented wood. 
Its soothing effects are said to relieve stress.",上質の〓〓。ストレスを〓〓するヒーリング〓果があるらしい。,
641,1511,codepage,51935,30,Seldom seen palm of a dragon.,〓常に〓しいドラゴンの手のひら。,
641,1512,codepage,51965,65,"A bronze statuette that depicts a lively, prancing young
horse.",元気に〓ね〓る〓〓の〓を〓した小さい〓〓。,
641,1513,codepage,52030,75,"An earthenware baby chick. 
A must-buy souvenir from the west of Midgard.",〓〓のひよこ。ミッドガルドの西部ではメジャーなお土産らしい。,
641,1514,codepage,52105,73,"A delicate bee, finely wrought in silver.
Rubies are used for the eyes.",〓の〓の精〓な銀〓工。眼の部〓にルビーがはめ〓まれている。,
641,1515,codepage,52178,41,A stunning bracelet with inset emeralds.,小さなエメラルドがはめ〓まれた〓〓な〓輪。,
641,1516,codepage,52219,31,An antique copper hand mirror.,〓〓のアンティークな手鏡。,
641,1517,codepage,52250,38,An inexpensive-looking bronze mirror.,青〓〓の〓っ〓い手鏡。,
641,1518,codepage,52288,102,"A small blue doll that fits in the palm of your hand.
Its microscopic level of detail is disturbing.",手のひらに〓りそうな小さい青い人〓。異〓に精〓な〓りは〓し不気味。,
641,1519,codepage,52390,46,A small jade figurine of two kittens playing.,〓〓の〓〓がじやれあっている〓を〓した小さい人〓。〓〓〓。,
641,1520,codepage,52436,36,Ruby earring shaped like the fruit.,ルビー〓の〓の〓が〓られたピアス。,
641,1521,codepage,52472,65,"A hairpin decorated with a blue stone cut to resemble an
apple.",青い宝石で出〓た〓の〓が〓られたヘアピン。,
641,1522,codepage,52537,66,"A worn antique. 
Appears to be some sort of festival receptacle.",〓ぼけた骨〓〓の器。〓かの〓器らしい。,
641,1523,codepage,52603,89,"Description should not appear in Camp Menu.
If you see this, please report it as a BUG!",キャンプ画面では〓〓は〓〓されま〓ん。これが〓〓されたらバグですので〓〓〓お〓いします。,
641,1524,codepage,52692,89,"Description should not appear in Camp Menu.
If you see this, please report it as a BUG!",キャンプ画面では〓〓は〓〓されま〓ん。これが〓〓されたらバグですので〓〓〓お〓いします。,
641,1525,codepage,52781,89,"Description should not appear in Camp Menu.
If you see this, please report it as a BUG!",キャンプ画面では〓〓は〓〓されま〓ん。これが〓〓されたらバグですので〓〓〓お〓いします。,
641,1526,codepage,52870,96,"A map of the north featuring Dipan and Solde in the center.
Enables shortcuts to destinations.",ディパンやゾルデを中心としたミッドガルド北部の地図。地域間の〓動を〓〓化できる。,
641,1527,codepage,52966,88,"A map of the west featuring Villnore in the center.
Enables shortcuts to destinations.",ヴィルノアを中心としたミッドガルド西部の地図。地域間の〓動を〓〓化できる。,
641,1528,codepage,53054,97,"A map of the east featuring Crell Monferaigne in the center.
Enables shortcuts to destinations.",クレルモンフェランを中心としたミッドガルド東部の地図。地域間の〓動を〓〓化できる。,
641,1529,codepage,53151,101,"Sword used by the current valkyrie, Hrist. 
Hunts the souls of heroes and carries them to Valhalla.",〓在の戦乙女であるアーリィが〓用していた剣。〓〓の〓を狩り、ヴァルハラに運ぶと言われている。,
641,1530,codepage,53252,122,"The sword's name means ""high and pure."" It was given only to
the very best of the knights who swore loyalty to the king.",〓気高く〓らか〓という〓味を持つ剣。王に〓〓を誓った〓士の中でも、最上〓の者に〓えられた。,
641,1531,codepage,53374,51,"Common, widely used protective wear made of cloth.",一〓に広く流布している布〓の〓〓。,
641,1532,codepage,53425,45,Leg protection used by high-ranking knights.,上〓の〓士が〓用している〓〓。,
641,1533,codepage,53470,19,Tanned hide boots.,〓をなめして〓られたブーツ。,
641,1534,codepage,53489,31,Boots filled with magic power.,魔力が〓められたブーツ。,
641,1535,codepage,53520,69,"Preferred boots of laborers.
Offer durability and ease of movement.",〓〓者が〓んで〓くブーツ。動きやすく、耐〓〓に〓れている。,
641,1536,codepage,53589,102,"Charm picked up in Surts Caverns. Blood obscures the original
color, but it appears to be hand-made.",スルス火山洞窟で〓ったお守り。〓で〓れており元の〓はわからないが、手〓らしい。,
641,1537,codepage,53691,88,"Glove preferred by loyal knights.
Limits movement, but significantly improves defense.",〓〓ある〓士が〓んで〓用するグローブ。動きは制〓されるが、防〓力は高い。,
641,1538,codepage,53779,89,"Description should not appear in Camp Menu.
If you see this, please report it as a BUG!",キャンプ画面では〓〓は〓〓されま〓ん。これが〓〓されたらバグですので〓〓〓お〓いします。,
641,1539,codepage,53868,39,Bow given to a brave warrior by a god.,神が〓者に〓えたとされる〓弓。,
641,1540,codepage,53907,72,"Staff made from a legendary metal.
Gives enormous power to its holder.",幻の金属と〓ばれる物質で出〓た杖。持ち〓に〓大な力を〓える。,
641,1541,codepage,53979,93,"Gauntlet bearing the name of a mighty warrior.
Possesses strong resistance to dark attacks.",〓き者の〓を持つ手〓。〓属〓の〓〓に〓し〓い耐〓を持つ。,
641,1542,codepage,54072,76,"Blade named after she of the shield truce.
One swing dispels all darkness.",平〓の守護者の〓を〓する剣。この剣の一〓りで、全ての〓は〓れ〓る。,
641,1543,codepage,54148,90,"Armor containing all wisdom. 
This shining suit protects its wearer against all attacks.",全ての〓知を〓した鎧。光を〓ったその〓〓はあら〓る〓〓から〓〓者の〓を守る。,
641,1544,codepage,54238,60,"Cosplay shirt for kobolds, based on Odin's apparel.
Small.",オーディンの上〓のデザインがインスパイアされたコボルト用のコスプレ衣〓。小さい。,
641,1545,codepage,54298,76,"Tape with adhesive on both sides, no doubt used to keep a
toupee in place.",〓らく〓ラをとめていたのに〓っていた〓面テープ。,
641,1546,codepage,54374,84,"This dapper wi--umm, hairpiece guarantees wisdom and happiness
to he who wears it.",〓に〓けた者に〓知と〓るい人生を〓〓する精〓な〓・・・いやウィッグ。,
641,1547,codepage,54458,82,"Lance-shaped thing made out of plywood.
A ripoff Gungnir, but good for throwing.",ベニヤ〓で出〓た槍っ〓いの。グングニルらしい。〓常に〓〓槍な出〓〓。,
641,1548,codepage,54540,58,"An everyday, run-of-the-mill bamboo pole.
Not very cool.",〓の〓〓も無い〓の〓。青〓い。,
641,1549,codepage,54598,44,A push-up thingy for the full-figured look.,〓〓てあ〓て大きく見〓る〓のアレ。,
641,1550,codepage,54642,59,"Freya's felt cap. 
It's neatly sewn, but covered in hair.",フェルト〓のフレイの〓〓。なかなか〓〓に〓縫してあるが〓まみれ〓。,
641,1551,codepage,54701,90,"An oversized ball of glass. 
""Villnore Chamber of Commerce"" is written on a star inside.",やたらとでかいガラス〓。〓〓の〓にヴィルノア商工〓と書いてある。,
641,1552,codepage,54791,60,"Cosplay shirt for kobolds, based on valkyrie armor.
Small.",ヴァルキリーたちの鎧のデザインがインスパイアされたコボルト用のコスプレ衣〓。小さい。,
641,1553,codepage,54851,90,"Insanely heavy lance made of die-cast metal.
A creepy obsession with detail is apparent.",ダイキャスト〓のド重い〓造槍。その〓常に精〓な出〓は〓質〓な〓〓を感じる。,
641,1554,codepage,54941,53,"A quarterstaff carved from cypress.
Or so they say.",ひのきをけずって〓った〓の〓。らしい。,
641,1555,codepage,54994,93,"Manual for self-improvement with tons of sticky-notes.
Entitled ""How to lead and be loved.""",大量の付〓が〓まれた〓用書。タイトルは〓〓かれる上〓になる〓〓。,
641,1556,codepage,55087,48,"A boring old pipe made of iron... Wait, a pipe?",〓の〓〓もない鉄で出〓たパイプ。・・・パイプ〓,
641,1557,codepage,55135,90,"Five-pointed pendant that is proof of having slayed the
mightiest rodent in the heavens.",神界最〓の小動物を〓〓した〓〓となる〓〓のペンダント。,
641,1558,codepage,55225,61,"Extraordinarily ordinary sunflower seed.
A delicious treat.",至〓〓〓のヒマ〓リの〓。大〓きなものらしい。,
641,1559,codepage,55286,104,"Gauntlet with the symbol of fortune engraved. But really
tacky. Brings about miracles, or so they say.",幸運のシンボルが〓まれた手〓。でも〓〓〓い。〓跡を〓ぶ・・・らしい。,
641,1560,codepage,55390,126,"Helm with the symbol magic evasion carved into it. Though weak
physically, it possesses remarkable resistance against magic.",魔〓けの〓印が〓まれた〓。防〓力は〓いが、魔法への耐〓が〓常に高い。,
641,1561,codepage,55516,81,"Silverwork of a snake biting its own tail.
Rubies are set into the eye sockets.",自〓の尾を〓ん〓〓の銀〓工。眼〓にルビーがはめ〓まれている。,
641,1562,codepage,55597,60,A curious kobold wig. Said to contain another kind of soul.,〓なコボルトのウィッグ。このカリフラ〓ーのような物〓にはソウルなるものが〓るらしい。,
641,1563,codepage,55657,50,A pendant engraved with the royal crest of Dipan.,ディパン王家の〓〓が〓まれたペンダント。,
641,1564,codepage,55707,44,A representative bulb crop. White and long.,〓〓〓な〓野菜。〓くてスラッとしている。,
641,1565,codepage,55751,51,A heavy steel hairband. Looks a lot like Alicia's.,鉄〓の重たいヘアーバンド。アリーシャのものに〓く〓ている。,
641,1566,codepage,55802,93,"White grungy shirt with an image of Rufus's clothes drawn on
it. Probably some inside joke.",〓地にルーファスの衣〓の〓が〓いてある〓レ〓レのシャツ。他〓を感じる。,
641,1567,codepage,55895,81,"Weird medal, handmade by pasting silver paper on cardboard.
What is this thing?",ボール〓に銀〓が〓り付けてある〓な手〓りメダル。なん〓これ。,
641,1568,codepage,55976,101,"Red bandanna that says ""Run like the winded"" for some reason.
Resembles one Rufus lost a while ago.",な〓か〓〓と書かれた〓いバンダナ。ルーファスが〓、失くしたものに〓く〓ているらしい。,
641,1569,codepage,56077,101,"Latest edition of the Valhalla Guide.
The cover features ""10 Items no einherjar should be without.""",ヴァルハラガイドと書かれた〓〓い〓。帯に〓エインフェリア〓〓の究〓ガイド〓〓と書いてある。,
641,1570,codepage,56178,43,Wig sporting a conic-spike punk hairstyle.,ツンツンに〓く〓ったヘアスタイルを〓〓した〓ラ。,
641,1571,codepage,56221,97,"A purple-colored mirror? No, a Brahms-colored mirror.
Peer into it and see an ominous shadow...",〓〓、というかブラムス〓に〓まった鏡。〓き〓〓と〓後に不〓な〓が見えるらしい。,
641,1572,codepage,56318,71,"Cute, tiny bloodsucking bugs. 
They bounce around so alive and happy!",ちっちやくて〓〓い〓〓〓虫。〓気に今日も〓〓ん〓〓ん〓び〓ねる。,
641,1573,codepage,56389,58,For those who have earned the favor of the battle-maiden.,戦乙女の〓〓を〓かる者の名を〓する剣。,
641,1574,codepage,56447,36,A sword that makes goodbyes simple.,〓れの〓を〓する切り裂きの剣。,
641,1575,codepage,56483,58,Greatsword whose name refers to its power to defeat evil.,〓竜を引き裂く者の〓を〓する大剣。,
641,1576,codepage,56541,114,"The sword known for slaying dragons, now new and improved!
Even the strongest of dragons is powerless before it.",竜〓しとも〓ばれる大剣。その〓〓〓。どんな〓大な力を持つ竜も、この剣の〓には無力となる。,
641,1577,codepage,56655,90,"Sword carrying the curse of the undead. 
Said to suck the blood of the enemy it attacks.",不死者の〓いが〓められた剣。〓〓した〓手の〓を食らうと言われている。,
641,1578,codepage,56745,63,A chip off of the stone that bears all knowledge in the world.,世界のあら〓る知識が〓め〓まれた石。その〓〓。,
641,1579,codepage,56808,58,"The seed for forming a homunculus.
It's green and plump.",ホムンクルスを〓る〓となるもの。なんか〓〓でぶよぶよしている。,
641,1580,codepage,56866,104,"A magic tome addressed to all monsters.
Contains forbidden treatises on tricks for animating the dead.",あら〓る魔術について〓べられた魔〓書。外法とも言われる〓霊術にも〓しい。,
641,1581,codepage,56970,66,"Pitch black robes that seem to have come out of darkness
itself.",〓から〓け出たような〓〓のローブ。,
641,1582,codepage,57036,46,Sword fueled by the angst of the downtrodden.,〓〓られてきた者達の〓〓がこもった剣。,
641,1583,codepage,57082,30,"A rat, hunted and toyed with.",〓ばれて狩られたネズミ。,
641,1584,codepage,57112,36,"An abused lizard, its tail cut off.",〓ばれて尻尾が切れたトカゲ。,
641,1585,codepage,57148,42,"An unlucky blue bird, cruelly mistreated.",〓ばれた不幸な青い鳥。,
641,1586,codepage,57190,82,"Excreted after nutrients have been absorbed.
Occasionally has furballs mixed in.",栄〓〓を〓化〓〓した後のかす。時〓〓〓が〓じる。,
641,1587,codepage,57272,33,A bone that has been sucked dry.,しやぶりつくされた骨。,
641,1588,codepage,57305,41,Battered shoes that something chewed on.,かじられ、ぼろぼろになった靴。,
641,1589,codepage,57346,40,An unkempt cloth with holes everywhere.,所々に〓が〓いたぼろぼろの布。,
641,1590,codepage,57386,71,"Excreted after nutrients have been absorbed.
Indicates health status.",栄〓〓を〓化〓〓した後のかす。〓〓〓〓がわかる。,
641,1591,codepage,57457,27,Feed given to baby chicks.,ひよこのえさ。,
641,1592,codepage,57484,35,Old veggies. They're good for you.,野菜のくず。栄〓〓は高い。,
641,1593,codepage,57519,52,"Feed with clamshells mixed in. 
It's good for you.",貝殻を砕いて〓〓たえさ。栄〓〓は高い。,
641,1594,codepage,57571,79,"Excreted after nutrients have been absorbed.
Occasionally falls from the sky.",栄〓〓を〓化〓〓した後のかす。時〓空から降ってくる。,
641,1595,codepage,57650,41,A ring engraved with the image of a cat.,〓のレリーフが〓りこまれた指輪。,
641,1596,codepage,57691,41,A ring engraved with the image of a dog.,〓のレリーフが〓りこまれた指輪。,
641,1597,codepage,57732,42,A ring engraved with the image of a bird.,鳥のレリーフが〓りこまれた指輪。,
641,1598,codepage,57774,42,A ring that lets one talk to the animals.,持つ者は、動物と〓〓できると言われる指輪。,
641,1600,codepage,57817,117,"In battle, HP recovery spells and items work on the entire party,
but the amount of HP restored is greatly reduced.",戦闘中、アイテムや魔法による〓〓の〓〓が全〓に〓〓するようになる。た〓し〓〓量は大〓に下がる。,
641,1601,codepage,57934,74,"May break foe's guard.
Equipping more will not have a cumulative effect.",一定〓〓で〓のガードを〓壊する。これは〓〓〓〓しても〓果は重〓しない。,
641,1602,codepage,58008,41,May launch a counterattack when evading.,〓避時、一定〓〓でカウンター〓〓が発動する。,
641,1603,codepage,58049,45,10% of attack damage is transformed into HP.,〓〓ダメージのを〓〓に〓〓する。,
641,1604,codepage,58094,40,May transform inflicted damage into HP.,一定〓〓で〓えたダメージを〓〓に〓〓する。,
641,1605,codepage,58134,61,May restore half of the damage inflicted by an enemy attack.,〓の〓〓を〓けダメージを〓った〓、一定〓〓で〓けたダメージの半〓を〓〓する。,
641,1606,codepage,58195,94,"In battle, time needed to recover from status ailments is halved.
The Cure Condition effect.",戦闘中、〓〓異常になっている時間が〓常の半〓になる。キュアコンディシヨンの〓果。,
641,1607,codepage,58289,39,Improves chance of performing a guard.,ガード〓を上〓さ〓る。,
641,1608,codepage,58328,25,May negate magic damage.,一定〓〓で魔法ダメージを無〓化する。,
641,1609,codepage,58353,19,May reflect magic.,一定〓〓で魔法を〓〓する。,
641,1610,codepage,58372,27,Doubles HIT during battle.,戦闘中の〓〓〓が〓になる。,
641,1611,codepage,58399,72,"ATK increases with each miss.
Effect ceases when the attack mode ends.",ミスするたびに〓〓〓がアップする。上〓したダメージは〓〓モードを〓〓すると〓る。,
641,1612,codepage,58471,97,"Chance of a critical attack increases with each miss.
Effect ceases when the attack mode ends. ",ミスするたびにクリティカルの発生〓〓を上〓さ〓る。上〓した発生〓は〓〓モード〓〓時にリセット。,
641,1613,codepage,58568,99,"Causes normal attacks to miss, but critical attacks and certain
special attacks will strike home.",〓常〓〓をミスするようになる。た〓し、クリティカルと一部の〓〓〓〓は〓中する。,
641,1614,codepage,58667,83,"Damage inflicted on enemy increases, but each attack reduces
HP by 5% of maximum.",〓に〓えるダメージが上〓する。た〓し〓〓の〓に最大〓〓のを〓〓してしまう。,
641,1615,codepage,58750,67,"Part of the damage inflicted on the enemy is transformed into
HP.",〓に〓えたダメージの一部を〓〓に〓元さ〓〓〓する。,
641,1616,codepage,58817,100,"Increased damage inflicted on the enemy as long as HP is at
maximum. Once hurt, the effect ceases.",〓〓〓タン〓〓の間、〓に〓えるダメージがアップ。ダメージを〓うと元に〓る。,
641,1618,codepage,58918,118,"In battle, fortune smiles upon you when all digits in your HP
value are the same. The higher the digit, the luckier.",戦闘中、〓〓がゾロ目になると幸運な事が〓こる。その時のケタが高いほど大きな幸運になる。,
641,1619,codepage,59036,59,"During a battle, character parameters improve as HP falls.",戦闘中、〓〓が〓るとパラメータが上〓する。,
641,1620,codepage,59095,60,"During a battle, Special Attack power improves as HP falls.",戦闘中、〓〓が〓ると〓め技の〓力が上〓する。,
641,1622,codepage,59156,61,"Poison damage actually heals the victim, but only in battle.",戦闘中のみ〓のダメージで〓〓するようになる。,
641,1623,codepage,59217,84,"When suffering from Poison in a battle, MAG goes up.
Critical Rank also increases.",戦闘中、〓〓異常〓〓〓になると〓〓〓がアップする。〓にクリティカルランクも上〓する。,
641,1624,codepage,59301,116,"When suffering from Frailty in a battle, attack damage against
foes increases. Critical attack odds also increase.",戦闘中、〓〓異常〓〓〓〓になると〓に〓えるダメージが大〓にアップ。〓にクリティカルの発生〓も上〓する。,
641,1628,codepage,59420,80,"ATK increases when inflicted with Silence.
Critical attack odds also increase.",〓〓異常〓〓〓〓時、〓〓〓がアップ。〓にクリティカルの発生〓も上〓する。,
641,1632,codepage,59503,119,"When character is on the verge of dying, entire party is given
first aid, except for the dying character him/herself.",自〓が〓死になるとパーティー全〓にファーストエイドが発生する。た〓し自〓自〓には発生しない。,
641,1633,codepage,59622,87,"All status levels go up when stricken by any ailment.
Effect only occurs in a battle.",〓〓異常中、すべてのステータスが上〓する。〓果は戦闘時のみ発生する。,
641,1634,codepage,59709,118,"Critical attack power doubles. However, if attack fails to defeat
enemy, damage is inflicted upon character as well.",クリティカルの〓力を〓にする。た〓しその一〓で〓手が〓〓なかった場〓そのダメージを自〓も〓う,
641,1635,codepage,59827,35,Increases maximum HP value by 10%.,〓〓の最大〓が上〓する。,
641,1636,codepage,59862,55,"Increases maximum HP value by 3%.
Enhance by linking.",〓〓の最大〓が上〓する。リンクで〓化できる。,
641,1637,codepage,59917,55,"Increases maximum HP value by 5%.
Enhance by linking.",〓〓の最大〓が上〓する。リンクで〓化できる。,
641,1638,codepage,59972,22,Increases ATK by 15%.,〓〓〓が上〓する。,
641,1639,codepage,59994,42,"Increases ATK by 3%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1640,codepage,60036,42,"Increases ATK by 5%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1641,codepage,60078,22,Increases MAG by 15%.,〓〓〓が上〓する。,
641,1642,codepage,60100,42,"Increases MAG by 3%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1643,codepage,60142,42,"Increases MAG by 5%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1644,codepage,60184,22,Increases HIT by 15%.,〓〓〓が上〓する。,
641,1645,codepage,60206,42,"Increases HIT by 3%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1646,codepage,60248,42,"Increases HIT by 5%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1647,codepage,60290,22,Increases AVD by 20%.,〓〓〓が上〓する。,
641,1648,codepage,60312,42,"Increases AVD by 3%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1649,codepage,60354,42,"Increases AVD by 5%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1650,codepage,60396,22,Increases RDM by 15%.,〓〓〓が上〓する。,
641,1651,codepage,60418,42,"Increases RDM by 3%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1652,codepage,60460,42,"Increases RDM by 5%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1653,codepage,60502,22,Increases RST by 20%.,〓〓〓が上〓する。,
641,1654,codepage,60524,42,"Increases RST by 3%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1655,codepage,60566,42,"Increases RST by 5%.
Enhance by linking.",〓〓〓が上〓する。リンクで〓化できる。,
641,1656,codepage,60608,37,Boosts Special Attack damage by 20%.,〓め技ダメージが上〓する。,
641,1657,codepage,60645,37,Boosts Special Attack damage by 30%.,〓め技ダメージが上〓する。,
641,1658,codepage,60682,57,"Boosts Special Attack damage by 5%.
Enhance by linking.",〓め技ダメージが上〓する。リンクで〓化できる。,
641,1659,codepage,60739,86,"Increases chance of a critical attack.
Equipping more will have a cumulative effect.",クリティカルの発生〓が上〓する。〓〓〓〓するとその〓〓果は重〓する。,
641,1660,codepage,60825,28,Guaranteed critical attack.,〓ずクリティカルになる。,
641,1666,codepage,60858,34,May inflict Poison on the target.,一定〓〓で〓〓〓〓を〓〓異常〓〓〓にする。,
641,1667,codepage,60892,74,"Has a 40% chance of negating Poison during a battle.
Enhance by linking.",戦闘中、〓〓異常〓〓〓をの〓〓で無〓化する。リンクで〓化できる。,
641,1668,codepage,60966,36,Provides protection against Poison.,〓〓異常〓〓〓を〓全に防〓。,
641,1671,codepage,61004,37,May inflict Paralysis on the target.,一定〓〓で〓〓〓〓を〓〓異常〓〓〓〓にする。,
641,1672,codepage,61041,77,"Has a 40% chance of negating Paralysis during a battle.
Enhance by linking.",戦闘中、〓〓異常〓〓〓〓をの〓〓で無〓化する。リンクで〓化できる。,
641,1673,codepage,61118,30,Completely negates Paralysis.,〓〓異常〓〓〓〓を〓全に防〓。,
641,1674,codepage,61148,53,"On very rare occasions, will inflict Doom on target.",〓く〓に〓〓〓〓を〓死さ〓る。,
641,1675,codepage,61201,32,May inflict Doom on the target.,一定〓〓で〓〓〓〓を〓死さ〓る。,
641,1676,codepage,61233,81,"Has a 40% chance of negating Doom caused by a foe's attack.
Enhance by linking.",〓の〓〓の〓死〓果をの〓〓で無〓化する。リンクで〓化できる。,
641,1677,codepage,61314,50,Completely negates Doom caused by a foe's attack.,〓の〓〓の〓死〓果を〓全に防〓。,
641,1680,codepage,61366,35,May inflict Silence on the target.,一定〓〓で〓〓〓〓を〓〓異常〓〓〓〓にする。,
641,1681,codepage,61401,75,"Has a 40% chance of negating Silence during a battle.
Enhance by linking.",戦闘中、〓〓異常〓〓〓〓をの〓〓で無〓化する。リンクで〓化できる。,
641,1682,codepage,61476,28,Completely negates Silence.,〓〓異常〓〓〓〓を〓全に防〓。,
641,1686,codepage,61507,73,"Has a 40% chance of negating Curse during a battle.
Enhance by linking.",戦闘中、〓〓異常〓〓い〓をの〓〓で無〓化する。リンクで〓化できる。,
641,1687,codepage,61580,26,Completely negates Curse.,〓〓異常〓〓い〓を〓全に防〓。,
641,1690,codepage,61608,37,May inflict Confusion on the target.,一定〓〓で〓〓〓〓を〓〓異常〓〓乱〓にする。,
641,1691,codepage,61645,77,"Has a 40% chance of negating Confusion during a battle.
Enhance by linking.",戦闘中、〓〓異常〓〓乱〓をの〓〓で無〓化する。リンクで〓化できる。,
641,1692,codepage,61722,30,Completely negates Confusion.,〓〓異常〓〓乱〓を〓全に防〓。,
641,1700,codepage,61759,33,May inflict Stone on the target.,一定〓〓で〓〓〓〓を〓〓異常〓石化〓にする。,
641,1701,codepage,61792,73,"Has a 40% chance of negating Stone during a battle.
Enhance by linking.",戦闘中、〓〓異常〓石化〓をの〓〓で無〓化する。リンクで〓化できる。,
641,1702,codepage,61865,26,Completely negates Stone.,〓〓異常〓石化〓を〓全に防〓。,
641,1705,codepage,61893,33,May inflict Faint on the target.,一定〓〓で〓〓〓〓を〓〓異常〓気絶〓にする。,
641,1706,codepage,61926,73,"Has a 40% chance of negating Faint during a battle.
Enhance by linking.",戦闘中、〓〓異常〓気絶〓をの〓〓で無〓化する。リンクで〓化できる。,
641,1707,codepage,61999,26,Completely negates Faint.,〓〓異常〓気絶〓を〓全に防〓。,
641,1710,codepage,62027,34,May inflict Freeze on the target.,一定〓〓で〓〓〓〓を〓〓異常〓〓結〓にする。,
641,1711,codepage,62061,74,"Has a 40% chance of negating Freeze during a battle.
Enhance by linking.",戦闘中、〓〓異常〓〓結〓をの〓〓で無〓化する。リンクで〓化できる。,
641,1712,codepage,62135,27,Completely negates Freeze.,〓〓異常〓〓結〓を〓全に防〓。,
641,1720,codepage,62169,35,May inflict Frailty on the target.,一定〓〓で〓〓〓〓を〓〓異常〓〓〓〓にする。,
641,1721,codepage,62204,75,"Has a 40% chance of negating Frailty during a battle.
Enhance by linking.",戦闘中、〓〓異常〓〓〓〓をの〓〓で無〓化する。リンクで〓化できる。,
